loan_id,sector,initial_rating,ead,Actual_Default,Predicted_Default,Risk_Score_Percent
L016672,Financials,BB,271559.96,0.0,1.0,62.21
L037481,Real_Estate,BB,6671257.72,0.0,1.0,62.2
L022882,Industrials,BB,565799.09,0.0,1.0,62.2
L042357,Energy,BB,3101505.12,0.0,1.0,62.2
L013877,Real_Estate,BB,49797638.98,1.0,1.0,62.18
L026660,Technology,BB,18808761.34,1.0,1.0,62.18
L037197,Telecom,BBB,1393005.56,0.0,1.0,62.16
L006805,Utilities,BB,21862791.83,0.0,1.0,62.16
L012336,Technology,BB,369445.43,0.0,1.0,62.15
L045064,Retail,BBB,535947.6,0.0,1.0,62.12
L021545,Financials,AA,2149992.04,1.0,1.0,62.11
L023085,Financials,BB,2811061.25,1.0,1.0,62.1
L029484,Consumer,BB,1321120.53,0.0,1.0,62.08
L046823,Utilities,BB,3021432.04,0.0,1.0,62.08
L033636,Consumer,BB,2547956.57,0.0,1.0,62.06
L026426,Consumer,BB,415241.36,1.0,1.0,62.04
L033111,Financials,AA,2216672.92,0.0,1.0,62.03
L034332,Energy,B,3759499.98,0.0,1.0,62.03
L043799,Technology,BB,1494438.51,0.0,1.0,62.02
L002621,Utilities,BB,21545217.16,0.0,1.0,62.0
L005011,Financials,A,295710.26,0.0,1.0,62.0
L013314,Utilities,CCC,704873.4,0.0,1.0,61.98
L014295,Utilities,BB,1288610.86,0.0,1.0,61.98
L027350,Utilities,BB,2624550.02,0.0,1.0,61.97
L021507,Telecom,CCC,1465922.23,1.0,1.0,61.97
L038772,Industrials,BB,1011676.04,0.0,1.0,61.95
L019407,Industrials,BB,3856230.6,0.0,1.0,61.95
L002629,Consumer,BB,1785234.81,1.0,1.0,61.9
L010327,Technology,BB,1008442.77,0.0,1.0,61.9
L001363,Energy,BB,1442870.25,0.0,1.0,61.9
L001493,Healthcare,BB,355142.44,0.0,1.0,61.9
L040799,Energy,BB,37641843.31,1.0,1.0,61.89
L023312,Energy,BB,2438620.84,0.0,1.0,61.88
L031109,Telecom,BB,991495.78,0.0,1.0,61.84
L015175,Financials,BB,4834860.01,0.0,1.0,61.82
L042896,Industrials,BB,9711767.62,1.0,1.0,61.8
L012892,Technology,CCC,879502.17,0.0,1.0,61.79
L012422,Consumer,AA,752315.55,0.0,1.0,61.78
L017202,Healthcare,BB,449506.89,1.0,1.0,61.78
L049033,Technology,BB,1760778.82,0.0,1.0,61.77
L003041,Utilities,CCC,7688328.06,0.0,1.0,61.76
L001058,Healthcare,BB,239275.6,0.0,1.0,61.76
L025441,Industrials,BB,1218637.77,0.0,1.0,61.75
L019126,Retail,BB,584536.53,0.0,1.0,61.74
L003334,Consumer,BB,328390.51,0.0,1.0,61.74
L037058,Utilities,BB,913486.7,0.0,1.0,61.73
L030687,Financials,BB,562404.26,0.0,1.0,61.73
L036509,Financials,BB,202505.52,0.0,1.0,61.72
L004348,Consumer,AA,474168.95,0.0,1.0,61.71
L001955,Consumer,BB,824257.87,0.0,1.0,61.71
L006742,Healthcare,BB,2498214.56,0.0,1.0,61.7
L024382,Financials,BB,1078950.0,1.0,1.0,61.7
L019904,Industrials,CCC,9319589.59,0.0,1.0,61.69
L005727,Industrials,BBB,1186436.32,0.0,1.0,61.69
L047637,Financials,AA,7448747.83,0.0,1.0,61.65
L038973,Healthcare,BB,860347.1,0.0,1.0,61.63
L034905,Financials,BB,409377.07,0.0,1.0,61.62
L035178,Retail,BB,148444.41,1.0,1.0,61.62
L018973,Retail,BB,640497.67,0.0,1.0,61.6
L046381,Real_Estate,BB,2118857.59,0.0,1.0,61.59
L032403,Healthcare,BB,189986.77,0.0,1.0,61.58
L002745,Utilities,BB,5833926.11,0.0,1.0,61.56
L027357,Consumer,BB,619497.11,0.0,1.0,61.55
L011764,Consumer,B,551953.7,0.0,1.0,61.55
L031552,Utilities,BB,366691.48,0.0,1.0,61.54
L011850,Real_Estate,BB,170701.33,0.0,1.0,61.53
L048944,Industrials,BB,636867.57,0.0,1.0,61.52
L035981,Real_Estate,BB,1243291.82,0.0,1.0,61.51
L048664,Real_Estate,BB,242212.68,0.0,1.0,61.51
L016403,Consumer,BB,620897.16,0.0,1.0,61.49
L006827,Retail,BB,50000.0,0.0,1.0,61.49
L014854,Real_Estate,BBB,786878.07,0.0,1.0,61.48
L017660,Telecom,BB,604869.86,1.0,1.0,61.46
L006627,Industrials,BB,217373.55,0.0,1.0,61.42
L044027,Real_Estate,B,3201629.92,0.0,1.0,61.41
L045186,Industrials,BBB,1421009.68,0.0,1.0,61.4
L033589,Financials,BB,2972446.88,0.0,1.0,61.4
L006439,Consumer,BB,901467.25,0.0,1.0,61.39
L016506,Real_Estate,BB,800172.7,0.0,1.0,61.38
L000583,Energy,BB,2052170.92,0.0,1.0,61.38
L042175,Telecom,BB,10356899.96,0.0,1.0,61.38
L020058,Financials,BBB,345893.6,1.0,1.0,61.36
L027171,Healthcare,CCC,295931.74,0.0,1.0,61.35
L017207,Consumer,CCC,791355.94,0.0,1.0,61.33
L005918,Utilities,BBB,296455.99,0.0,1.0,61.32
L004625,Technology,BBB,655018.62,0.0,1.0,61.31
L006517,Industrials,BB,2246601.27,0.0,1.0,61.28
L035927,Industrials,BB,996832.7,0.0,1.0,61.28
L030771,Retail,B,63221.18,1.0,1.0,61.27
L028417,Consumer,BB,87672.13,0.0,1.0,61.26
L019149,Telecom,AA,1479478.33,0.0,1.0,61.25
L044679,Real_Estate,BB,4612929.14,0.0,1.0,61.24
L020690,Healthcare,A,2076903.59,0.0,1.0,61.24
L018977,Utilities,BB,1031473.15,0.0,1.0,61.22
L000303,Telecom,BBB,32273035.61,0.0,1.0,61.21
L003951,Technology,AA,1073366.0,1.0,1.0,61.2
L043665,Technology,BB,51376.72,1.0,1.0,61.19
L043774,Technology,BB,417920.22,0.0,1.0,61.18
L038264,Retail,BB,491557.88,0.0,1.0,61.16
L048734,Healthcare,BB,590485.7,0.0,1.0,61.16
L033150,Retail,BB,177428.32,0.0,1.0,61.15
L042225,Technology,BB,1444747.84,0.0,1.0,61.14
L005416,Energy,BB,2256390.05,0.0,1.0,61.14
L013613,Healthcare,A,3166055.99,0.0,1.0,61.13
L016644,Financials,BB,2253103.04,1.0,1.0,61.12
L005780,Retail,B,569494.36,0.0,1.0,61.12
L039937,Utilities,CCC,26685002.79,0.0,1.0,61.11
L009222,Technology,BB,1327984.61,0.0,1.0,61.1
L019994,Financials,BBB,7922278.58,0.0,1.0,61.09
L006591,Utilities,BB,2950420.7,0.0,1.0,61.09
L047666,Financials,BB,26700999.98,1.0,1.0,61.09
L014367,Real_Estate,BB,10053627.28,0.0,1.0,61.05
L020721,Energy,A,491461.49,1.0,1.0,61.05
L030499,Utilities,B,2869089.67,0.0,1.0,61.05
L026001,Energy,BB,679437.59,0.0,1.0,61.04
L027688,Telecom,B,485621.09,1.0,1.0,61.03
L017300,Utilities,BB,7622505.29,0.0,1.0,61.0
L049435,Financials,BB,4822045.68,0.0,1.0,60.99
L012480,Real_Estate,BB,260775.47,0.0,1.0,60.98
L016889,Telecom,BB,1466255.4,1.0,1.0,60.95
L004018,Financials,BBB,716165.46,1.0,1.0,60.94
L012984,Consumer,A,4503564.91,0.0,1.0,60.93
L004743,Financials,BB,4421083.32,0.0,1.0,60.92
L025097,Consumer,BB,171984.75,0.0,1.0,60.92
L025239,Healthcare,BB,659485.25,0.0,1.0,60.92
L016183,Healthcare,B,391355.89,0.0,1.0,60.9
L009147,Consumer,BB,179250.58,0.0,1.0,60.9
L034665,Real_Estate,BB,760767.71,0.0,1.0,60.89
L009931,Energy,CCC,309371.25,0.0,1.0,60.88
L023975,Utilities,A,18359795.4,1.0,1.0,60.88
L042027,Retail,BB,1063044.74,0.0,1.0,60.86
L017961,Financials,BBB,580766.72,1.0,1.0,60.86
L018370,Financials,BB,449361.33,0.0,1.0,60.85
L015011,Utilities,BB,5898265.19,0.0,1.0,60.84
L033433,Telecom,BB,4307568.55,0.0,1.0,60.83
L027423,Retail,BBB,284184.24,0.0,1.0,60.83
L012866,Financials,BB,5985325.89,0.0,1.0,60.79
L024759,Healthcare,BB,432619.75,1.0,1.0,60.79
L046150,Telecom,B,1195849.37,0.0,1.0,60.79
L032173,Industrials,A,21067249.99,0.0,1.0,60.77
L002358,Utilities,BB,1466203.05,0.0,1.0,60.76
L010263,Financials,BB,1059794.58,0.0,1.0,60.76
L027713,Utilities,B,1813250.09,0.0,1.0,60.74
L005590,Technology,BB,173618.08,0.0,1.0,60.73
L017061,Utilities,BB,3590321.14,0.0,1.0,60.73
L019764,Energy,BB,756951.04,0.0,1.0,60.72
L049336,Industrials,BB,625213.28,0.0,1.0,60.68
L029403,Consumer,BB,789312.15,1.0,1.0,60.67
L024788,Real_Estate,BB,6333659.51,0.0,1.0,60.67
L028273,Consumer,BB,421103.82,0.0,1.0,60.66
L001410,Real_Estate,B,1483528.2,1.0,1.0,60.65
L015396,Energy,BB,640338.19,0.0,1.0,60.63
L008471,Energy,BB,1480011.18,0.0,1.0,60.63
L016109,Real_Estate,BB,3894702.49,0.0,1.0,60.6
L006785,Technology,B,17072361.15,0.0,1.0,60.57
L013372,Consumer,BB,683807.37,0.0,1.0,60.56
L001660,Healthcare,B,1872861.28,0.0,1.0,60.54
L008610,Telecom,BBB,20901718.29,0.0,1.0,60.53
L031111,Technology,BB,11520798.61,0.0,1.0,60.52
L026905,Energy,BB,6265395.44,0.0,1.0,60.51
L016161,Telecom,BB,6984720.47,0.0,1.0,60.51
L021624,Industrials,BB,2618759.27,0.0,1.0,60.51
L013914,Financials,BB,6915953.57,0.0,1.0,60.5
L013211,Industrials,AA,2899774.76,0.0,1.0,60.48
L002470,Financials,BBB,14985861.93,0.0,1.0,60.43
L034690,Consumer,BB,469055.3,0.0,1.0,60.43
L046119,Financials,BBB,2304393.69,0.0,1.0,60.41
L035024,Technology,BB,1742274.52,0.0,1.0,60.4
L036991,Energy,BB,1667999.46,1.0,1.0,60.39
L047329,Consumer,BB,406888.39,0.0,1.0,60.36
L030958,Telecom,CCC,2070251.42,1.0,1.0,60.35
L015895,Healthcare,CCC,2216501.84,1.0,1.0,60.34
L036100,Utilities,BB,1247999.02,0.0,1.0,60.33
L007449,Real_Estate,BB,3354241.73,0.0,1.0,60.32
L047467,Telecom,BB,3521078.98,1.0,1.0,60.31
L044737,Technology,BBB,767248.64,0.0,1.0,60.3
L024911,Healthcare,BB,1954550.31,0.0,1.0,60.3
L008888,Energy,BBB,336283.45,0.0,1.0,60.27
L042814,Telecom,BB,3059246.55,0.0,1.0,60.26
L006149,Consumer,BBB,958472.18,0.0,1.0,60.23
L030742,Technology,AA,408253.62,0.0,1.0,60.2
L013033,Technology,BB,1809524.88,0.0,1.0,60.19
L046224,Financials,A,2381690.75,1.0,1.0,60.18
L029906,Consumer,BB,63452.7,0.0,1.0,60.18
L013137,Consumer,BBB,677183.66,0.0,1.0,60.18
L034667,Consumer,BB,110523.23,0.0,1.0,60.16
L016839,Utilities,BB,2257458.55,0.0,1.0,60.15
L030822,Consumer,BB,626178.98,0.0,1.0,60.14
L002250,Retail,BB,2449615.32,0.0,1.0,60.13
L027673,Consumer,BBB,50000.0,0.0,1.0,60.13
L007700,Consumer,AA,317604.22,0.0,1.0,60.11
L002304,Utilities,BBB,2609926.41,0.0,1.0,60.11
L024228,Utilities,BB,1528757.46,0.0,1.0,60.1
L026092,Real_Estate,BB,980033.94,0.0,1.0,60.1
L034848,Energy,BB,5496811.59,0.0,1.0,60.09
L041706,Utilities,BB,586921.93,0.0,1.0,60.08
L017864,Industrials,A,1069137.14,0.0,1.0,60.08
L043514,Consumer,B,1397022.15,0.0,1.0,60.07
L038357,Consumer,BB,306715.1,0.0,1.0,60.02
L020889,Telecom,CCC,2333118.51,0.0,1.0,60.01
L032443,Industrials,BBB,10862914.7,1.0,1.0,60.0
L032737,Telecom,BB,3659012.76,0.0,1.0,59.98
L038603,Energy,B,1776601.75,1.0,1.0,59.96
L024409,Consumer,BB,5139930.37,0.0,1.0,59.94
L030242,Healthcare,BB,2203444.79,1.0,1.0,59.92
L012364,Technology,BB,989047.2,0.0,1.0,59.91
L014225,Telecom,BB,3650235.79,0.0,1.0,59.88
L038069,Utilities,CCC,4986319.25,0.0,1.0,59.87
L044646,Energy,BB,2757827.16,0.0,1.0,59.86
L027018,Healthcare,BB,377256.71,1.0,1.0,59.86
L033496,Financials,BB,1508239.75,0.0,1.0,59.78
L025504,Energy,BBB,97419.36,0.0,1.0,59.78
L049224,Telecom,AA,1447129.95,0.0,1.0,59.76
L002394,Healthcare,BB,117565.81,0.0,1.0,59.76
L011083,Healthcare,BB,703433.47,0.0,1.0,59.75
L014481,Energy,BB,1352182.47,0.0,1.0,59.74
L043515,Utilities,BB,1331074.19,0.0,1.0,59.74
L038707,Financials,AA,4375117.95,0.0,1.0,59.74
L014820,Healthcare,BB,157907.52,0.0,1.0,59.7
L009394,Telecom,AA,196903.15,0.0,1.0,59.68
L036395,Retail,BB,171546.51,0.0,1.0,59.67
L044149,Real_Estate,BB,12979007.55,0.0,1.0,59.65
L030262,Energy,BB,5901622.42,0.0,1.0,59.58
L040839,Financials,B,810221.35,1.0,1.0,59.56
L005290,Consumer,BB,137394.53,0.0,1.0,59.55
L009790,Technology,CCC,229007.02,1.0,1.0,59.55
L019605,Financials,BB,15136507.55,1.0,1.0,59.53
L001019,Real_Estate,BBB,1128129.82,0.0,1.0,59.53
L016662,Retail,BB,451951.58,0.0,1.0,59.51
L032919,Utilities,BB,218012.67,0.0,1.0,59.51
L011251,Financials,BB,278046.07,0.0,1.0,59.51
L024130,Consumer,BB,549983.54,0.0,1.0,59.48
L020247,Consumer,BBB,1317805.45,0.0,1.0,59.47
L030753,Financials,A,4517676.78,1.0,1.0,59.47
L025459,Healthcare,CCC,736311.73,1.0,1.0,59.47
L027435,Industrials,BB,1183727.53,0.0,1.0,59.46
L018305,Utilities,BB,607693.28,0.0,1.0,59.45
L040605,Financials,BB,1441587.78,1.0,1.0,59.43
L032469,Energy,BB,1072723.11,0.0,1.0,59.43
L025126,Industrials,BB,11963369.83,1.0,1.0,59.4
L023928,Energy,BB,353119.72,0.0,1.0,59.4
L043280,Real_Estate,BB,21913641.86,0.0,1.0,59.38
L013664,Telecom,BB,6756220.44,0.0,1.0,59.37
L021949,Healthcare,AA,710032.76,0.0,1.0,59.34
L005166,Consumer,BBB,608531.13,0.0,1.0,59.33
L015570,Real_Estate,A,15128255.84,1.0,1.0,59.33
L034355,Financials,BB,6823430.18,1.0,1.0,59.32
L018030,Energy,BBB,3714252.14,0.0,1.0,59.31
L047486,Energy,BB,804758.52,0.0,1.0,59.31
L004453,Industrials,BB,7740780.1,0.0,1.0,59.29
L005139,Financials,B,1413382.72,0.0,1.0,59.28
L013937,Technology,B,1995757.38,0.0,1.0,59.26
L031866,Consumer,BB,459253.48,0.0,1.0,59.26
L045386,Financials,BB,4625912.92,1.0,1.0,59.26
L042487,Retail,BB,333892.04,0.0,1.0,59.25
L013529,Consumer,BB,138388.4,0.0,1.0,59.24
L018679,Utilities,BB,101594.0,0.0,1.0,59.24
L011649,Technology,CCC,452426.27,0.0,1.0,59.22
L014300,Financials,BB,262889.25,0.0,1.0,59.22
L003261,Telecom,BB,469450.45,0.0,1.0,59.21
L046027,Financials,BB,33387446.32,0.0,1.0,59.21
L025155,Industrials,BBB,2362033.57,0.0,1.0,59.19
L037682,Real_Estate,BB,1591537.17,0.0,1.0,59.18
L004807,Healthcare,BB,1788570.68,0.0,1.0,59.18
L046959,Financials,BB,7116432.5,1.0,1.0,59.18
L019313,Technology,BB,299288.65,0.0,1.0,59.17
L021392,Healthcare,BB,1040322.64,1.0,1.0,59.15
L047750,Financials,BB,502338.78,1.0,1.0,59.15
L043316,Energy,BB,379289.12,0.0,1.0,59.14
L016582,Real_Estate,BBB,3371409.41,0.0,1.0,59.13
L049195,Energy,BB,39811135.35,0.0,1.0,59.13
L005975,Consumer,BB,756887.36,1.0,1.0,59.11
L001102,Industrials,BBB,826135.82,0.0,1.0,59.08
L048275,Telecom,BB,2682714.67,0.0,1.0,59.08
L030805,Healthcare,BB,2306520.47,0.0,1.0,59.07
L020863,Real_Estate,BB,10723741.87,0.0,1.0,59.06
L010247,Industrials,BB,1167279.56,0.0,1.0,59.01
L026830,Healthcare,BB,1992030.99,0.0,1.0,58.99
L017070,Financials,BBB,5499031.07,0.0,1.0,58.98
L038540,Energy,BB,2246885.86,0.0,1.0,58.97
L018948,Real_Estate,BB,551250.23,0.0,1.0,58.92
L047825,Technology,BB,1372299.96,1.0,1.0,58.92
L016037,Consumer,BB,1295486.44,1.0,1.0,58.91
L042703,Telecom,BB,974544.44,1.0,1.0,58.88
L006096,Real_Estate,BB,2072370.76,0.0,1.0,58.87
L016955,Energy,BB,156639.49,0.0,1.0,58.86
L031098,Telecom,BB,527519.5,0.0,1.0,58.86
L026918,Financials,BB,1372415.82,0.0,1.0,58.85
L035758,Financials,BB,7283604.24,0.0,1.0,58.81
L009707,Energy,BBB,700453.21,1.0,1.0,58.81
L025813,Utilities,BB,209954.43,1.0,1.0,58.76
L032046,Utilities,AAA,4028836.89,0.0,1.0,58.75
L006693,Utilities,BB,8132246.43,0.0,1.0,58.75
L012373,Real_Estate,A,3723626.25,0.0,1.0,58.75
L047270,Healthcare,BB,470691.54,0.0,1.0,58.75
L007060,Real_Estate,BB,2549880.21,0.0,1.0,58.73
L049247,Retail,BBB,780479.71,0.0,1.0,58.72
L043977,Energy,BB,1325740.94,0.0,1.0,58.72
L017629,Technology,AAA,1504000.77,0.0,1.0,58.71
L045835,Industrials,BB,3607059.03,0.0,1.0,58.69
L018797,Healthcare,BB,1871478.3,0.0,1.0,58.67
L004172,Technology,BB,1689109.02,1.0,1.0,58.66
L040564,Utilities,BB,5032906.05,0.0,1.0,58.65
L022062,Consumer,B,554432.24,0.0,1.0,58.65
L027699,Retail,BBB,59819.92,0.0,1.0,58.65
L049573,Industrials,A,323482.59,0.0,1.0,58.62
L000220,Utilities,BB,993547.92,0.0,1.0,58.61
L043605,Real_Estate,BB,629012.68,0.0,1.0,58.61
L022020,Telecom,A,7449006.54,1.0,1.0,58.59
L047665,Consumer,A,258747.31,0.0,1.0,58.59
L007180,Utilities,BB,6471136.11,1.0,1.0,58.59
L024668,Energy,A,741202.18,0.0,1.0,58.58
L036124,Utilities,B,3302894.54,0.0,1.0,58.54
L003662,Technology,BB,921491.23,0.0,1.0,58.54
L038092,Industrials,B,467674.14,1.0,1.0,58.53
L000169,Energy,BB,8465286.17,0.0,1.0,58.52
L042714,Telecom,BB,1268729.04,0.0,1.0,58.51
L026116,Real_Estate,BB,4903044.92,0.0,1.0,58.49
L020700,Financials,A,13395158.06,1.0,1.0,58.48
L014787,Healthcare,BBB,2084361.27,0.0,1.0,58.48
L003035,Real_Estate,BB,8596965.13,0.0,1.0,58.47
L007930,Industrials,AAA,858283.25,0.0,1.0,58.47
L045081,Technology,BB,880231.89,0.0,1.0,58.41
L041103,Telecom,BB,741669.15,0.0,1.0,58.4
L000174,Real_Estate,BB,5413150.44,0.0,1.0,58.39
L049998,Telecom,BB,9700964.56,0.0,1.0,58.39
L046263,Industrials,BB,28537030.25,0.0,1.0,58.39
L011788,Retail,CCC,160029.06,1.0,1.0,58.38
L031803,Consumer,BBB,510026.02,0.0,1.0,58.37
L019191,Telecom,BB,1707951.21,0.0,1.0,58.36
L025891,Real_Estate,B,755825.08,0.0,1.0,58.35
L001528,Retail,BB,1332958.83,0.0,1.0,58.35
L003365,Telecom,BB,3921067.63,0.0,1.0,58.35
L009058,Utilities,BB,315720.35,0.0,1.0,58.35
L020974,Real_Estate,BB,258283.77,1.0,1.0,58.34
L001009,Consumer,BB,1142824.38,0.0,1.0,58.32
L011644,Industrials,BBB,2481224.04,0.0,1.0,58.3
L045271,Real_Estate,BB,658427.41,1.0,1.0,58.3
L039205,Telecom,BBB,3239836.83,0.0,1.0,58.26
L011263,Telecom,BBB,1114786.5,0.0,1.0,58.26
L034175,Real_Estate,BBB,188061.55,0.0,1.0,58.26
L047784,Healthcare,A,2041824.68,0.0,1.0,58.25
L019987,Real_Estate,BBB,5378450.25,0.0,1.0,58.24
L026142,Technology,BB,363048.52,0.0,1.0,58.24
L001025,Industrials,BB,1098180.43,0.0,1.0,58.23
L030703,Consumer,CCC,465348.16,0.0,1.0,58.2
L049444,Telecom,B,2192465.64,0.0,1.0,58.2
L005601,Technology,BB,1414441.35,0.0,1.0,58.19
L023661,Retail,BB,138864.7,0.0,1.0,58.18
L009716,Real_Estate,B,5536772.92,0.0,1.0,58.16
L029732,Financials,BBB,17817885.81,1.0,1.0,58.16
L041014,Utilities,BB,20643936.84,0.0,1.0,58.16
L018958,Financials,BB,453323.13,0.0,1.0,58.15
L039865,Industrials,A,1293959.71,1.0,1.0,58.15
L016554,Real_Estate,BB,574229.76,0.0,1.0,58.14
L040403,Real_Estate,BBB,4539609.33,0.0,1.0,58.13
L016764,Retail,CCC,782216.11,0.0,1.0,58.13
L019005,Financials,A,27463561.05,1.0,1.0,58.12
L030275,Real_Estate,B,135030.64,0.0,1.0,58.11
L006773,Utilities,BB,2514519.64,0.0,1.0,58.11
L030900,Financials,B,2639583.87,0.0,1.0,58.1
L014908,Financials,BBB,819014.73,1.0,1.0,58.1
L005707,Utilities,BB,3034675.54,0.0,1.0,58.08
L023216,Retail,BBB,176637.47,0.0,1.0,58.07
L023039,Healthcare,BB,4235071.68,1.0,1.0,58.06
L007850,Technology,BBB,833629.2,1.0,1.0,58.05
L027317,Retail,BBB,96546.12,0.0,1.0,58.04
L030851,Retail,BB,328892.4,0.0,1.0,58.04
L048157,Consumer,BBB,1287059.33,0.0,1.0,58.02
L024766,Real_Estate,BBB,1589079.32,0.0,1.0,58.02
L030414,Telecom,BBB,623743.74,0.0,1.0,57.99
L030828,Consumer,BB,2277503.2,1.0,1.0,57.95
L017384,Retail,B,650574.41,1.0,1.0,57.94
L025606,Financials,BB,1092041.44,0.0,1.0,57.94
L027361,Real_Estate,BB,1363161.69,0.0,1.0,57.93
L030983,Telecom,A,324797.92,0.0,1.0,57.93
L042432,Retail,BB,140543.22,0.0,1.0,57.92
L003179,Technology,BB,2305055.83,0.0,1.0,57.91
L044728,Telecom,BBB,6846535.32,0.0,1.0,57.89
L002876,Consumer,BB,652567.09,0.0,1.0,57.87
L039845,Telecom,BB,2947930.23,0.0,1.0,57.87
L036475,Healthcare,BB,1325863.97,0.0,1.0,57.86
L034878,Healthcare,BB,575349.0,0.0,1.0,57.86
L022367,Financials,BB,1025754.69,0.0,1.0,57.83
L043206,Consumer,BB,1970112.06,0.0,1.0,57.83
L026149,Industrials,A,5794660.21,0.0,1.0,57.82
L010437,Utilities,BB,4022990.82,1.0,1.0,57.82
L023201,Real_Estate,BBB,3396089.46,0.0,1.0,57.82
L010664,Energy,BBB,3130366.09,0.0,1.0,57.8
L003515,Real_Estate,BBB,10263461.27,1.0,1.0,57.79
L012665,Consumer,BB,1534964.11,0.0,1.0,57.79
L008627,Healthcare,BB,1018026.67,1.0,1.0,57.79
L027495,Retail,BBB,231491.27,0.0,1.0,57.78
L046052,Energy,BB,3081820.72,0.0,1.0,57.77
L032160,Utilities,BB,9685271.52,0.0,1.0,57.72
L033231,Retail,BB,1015084.58,0.0,1.0,57.72
L024003,Retail,A,168884.59,0.0,1.0,57.71
L040439,Energy,BBB,242803.57,0.0,1.0,57.71
L026338,Energy,AA,1515651.9,0.0,1.0,57.71
L039003,Consumer,BB,1092566.0,0.0,1.0,57.69
L007059,Retail,BBB,292977.49,0.0,1.0,57.69
L047860,Real_Estate,AA,2372279.84,1.0,1.0,57.67
L007238,Technology,BB,59231325.08,0.0,1.0,57.64
L045397,Consumer,BB,446222.17,1.0,1.0,57.63
L012615,Financials,BBB,11812918.38,0.0,1.0,57.63
L034202,Retail,BB,360526.19,0.0,1.0,57.61
L044252,Real_Estate,BBB,6691102.7,0.0,1.0,57.59
L022230,Energy,BBB,6523424.67,0.0,1.0,57.58
L029760,Consumer,BBB,194742.63,0.0,1.0,57.56
L010193,Telecom,BB,1357994.81,0.0,1.0,57.54
L036296,Financials,BB,5571533.41,0.0,1.0,57.54
L010250,Technology,AA,4443721.78,0.0,1.0,57.54
L020728,Energy,BBB,350814.84,0.0,1.0,57.52
L030240,Energy,BBB,3063794.78,0.0,1.0,57.52
L004047,Telecom,BB,1340371.42,0.0,1.0,57.52
L044758,Financials,BB,3670581.75,1.0,1.0,57.51
L043491,Telecom,BB,10468151.52,0.0,1.0,57.5
L023825,Industrials,A,2452684.34,0.0,1.0,57.47
L039507,Consumer,BBB,1168610.66,0.0,1.0,57.46
L015454,Real_Estate,A,6874530.71,0.0,1.0,57.45
L010147,Industrials,BB,3353379.79,1.0,1.0,57.44
L039849,Telecom,BB,9216492.28,0.0,1.0,57.43
L035992,Energy,BB,5750008.87,0.0,1.0,57.42
L022712,Retail,BB,50000.0,0.0,1.0,57.41
L013072,Energy,BB,6941340.62,1.0,1.0,57.4
L005810,Energy,BBB,934612.58,0.0,1.0,57.4
L028408,Healthcare,BB,778712.03,1.0,1.0,57.37
L032478,Healthcare,BB,867412.7,0.0,1.0,57.37
L011455,Healthcare,B,5323263.3,1.0,1.0,57.37
L000137,Utilities,B,394338.91,1.0,1.0,57.36
L008016,Telecom,BBB,2081936.72,0.0,1.0,57.36
L040347,Consumer,A,195272.66,1.0,1.0,57.32
L013253,Energy,BB,782270.45,0.0,1.0,57.31
L003348,Utilities,BB,1107260.16,0.0,1.0,57.27
L021879,Energy,BBB,7414039.41,0.0,1.0,57.27
L001833,Telecom,BB,12379969.56,0.0,1.0,57.26
L042895,Telecom,BB,66952105.37,1.0,1.0,57.25
L032944,Financials,BBB,9274548.41,0.0,1.0,57.24
L027857,Retail,BBB,1340504.41,0.0,1.0,57.23
L010676,Healthcare,BB,849791.05,0.0,1.0,57.23
L010513,Telecom,AA,801657.28,0.0,1.0,57.19
L038558,Consumer,B,1612960.56,0.0,1.0,57.18
L001385,Consumer,BB,50000.0,0.0,1.0,57.16
L033969,Financials,AA,1451543.51,0.0,1.0,57.15
L006215,Healthcare,BB,654089.08,0.0,1.0,57.15
L044384,Consumer,BBB,1253805.82,0.0,1.0,57.15
L024423,Technology,BB,77254.86,0.0,1.0,57.11
L035357,Energy,CCC,13180869.06,0.0,1.0,57.11
L016877,Technology,BB,2935056.94,1.0,1.0,57.11
L039640,Telecom,B,15947415.38,0.0,1.0,57.08
L019638,Industrials,AAA,3733353.05,0.0,1.0,57.07
L045344,Telecom,B,1016748.23,0.0,1.0,57.07
L012048,Financials,BB,10703466.25,0.0,1.0,57.07
L003048,Utilities,BB,22590104.94,0.0,1.0,57.07
L039130,Utilities,BB,4549144.34,0.0,1.0,57.06
L023973,Retail,BB,5551516.18,0.0,1.0,57.06
L046500,Healthcare,BB,949760.94,0.0,1.0,57.05
L005194,Technology,BBB,4392419.81,0.0,1.0,57.05
L004825,Financials,A,2544338.45,0.0,1.0,57.05
L028885,Utilities,BB,6811337.34,0.0,1.0,57.05
L041759,Real_Estate,A,875024.02,0.0,1.0,57.03
L021097,Consumer,BBB,91255.91,0.0,1.0,57.03
L048495,Industrials,B,94960.95,1.0,1.0,57.01
L000468,Healthcare,BB,328130.08,1.0,1.0,57.0
L015187,Retail,B,7410245.38,0.0,1.0,57.0
L029580,Utilities,BB,390516.95,0.0,1.0,56.97
L000970,Energy,BB,682044.41,1.0,1.0,56.97
L000455,Real_Estate,B,4268625.95,0.0,1.0,56.97
L025844,Utilities,BB,2324504.68,0.0,1.0,56.94
L014026,Real_Estate,BB,14396931.15,1.0,1.0,56.93
L013967,Financials,BB,3065064.74,0.0,1.0,56.92
